"","Prix_Vente","Année_Construction","Année_Vente","Mois_Vente","Surface","Niveau_Etage","TCouloir","TChauffage","TGestion","Nb_Parking_Surface","Nb_Parking_Sous_Sol","Temps_Bus","Nb_Appartment_Batiment","Nb_Gestionnaire","Nb_Ascenseurs","Station_Metro","Nb_Bureau_Publics","Nb_Hopitaux","Nb_Grands_Magasins","N_FacilitiesNearBy.Mall.","Nb_AUtres_Proximité","Nb_Parcs","Nb_Ecoles_Primaires","Nb_Ecoles_Colléges","Nb_Ecoles_Lycée","Nb_Ecoles_Universités","Nb_Installations","Nb_Total_Proximité","Nb_Total_Ecoles"
"4120",349557,2014,2016,10,910,21,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4121",358407,2014,2016,10,914,19,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4122",327433,2007,2016,10,868,9,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"4123",350442,2007,2016,10,868,13,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"4124",331858,2007,2016,10,868,2,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"4125",369026,2013,2016,11,907,10,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"4126",336283,2014,2016,11,914,10,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4127",330973,2014,2016,11,846,17,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4128",330088,2014,2016,11,907,10,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4129",364601,2014,2016,11,914,21,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4130",349557,2014,2016,11,914,14,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4131",341150,2014,2016,11,914,29,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4132",331415,2008,2016,11,914,19,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"4133",345132,2007,2016,11,868,8,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"4134",362831,2007,2016,11,868,19,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"4135",371681,2015,2016,12,910,4,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4136",329646,2015,2016,12,910,13,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4137",330088,2008,2016,12,914,12,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"4138",353982,1993,2016,12,2337,21,"mixed","individual_heating","management_in_trust",523,536,"0~5min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17
"4139",340707,2014,2016,12,907,17,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4140",366371,2014,2016,12,914,18,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4141",371681,2014,2016,12,914,19,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4142",340707,2014,2016,12,914,4,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4143",336283,2007,2016,12,868,10,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"4144",318584,2006,2017,1,914,20,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"4145",362566,2014,2017,1,914,29,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4146",331858,2008,2017,1,914,19,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"4147",345132,2014,2017,1,914,23,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4148",323008,2005,2017,1,1184,6,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"4149",336283,2015,2017,1,839,14,"terraced","individual_heating","management_in_trust",102,400,"0~5min",6,5,10,"Daegu",3,2,1,1,0,0,3,3,3,2,7,7,11
"4150",371681,2013,2017,2,907,35,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"4151",362831,2013,2017,2,910,3,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"4152",371681,2013,2017,2,910,7,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"4153",318584,2006,2017,2,914,9,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"4154",369026,2015,2017,2,910,7,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4155",362831,2015,2017,2,914,29,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4156",349557,2014,2017,2,914,5,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4157",323008,2014,2017,2,914,4,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4158",361946,2014,2017,2,914,16,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4159",345132,2007,2017,2,868,20,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"4160",361061,2013,2017,3,907,5,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"4161",353982,2015,2017,3,910,2,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4162",358407,2014,2017,3,914,26,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4163",336283,2005,2017,3,1184,7,"mixed","individual_heating","management_in_trust",67,798,"0~5min",8,6,0,"Bangoge",5,2,0,1,5,0,3,4,4,4,7,13,15
"4164",338053,2014,2017,3,914,10,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4165",358407,2014,2017,3,914,17,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4166",357522,2014,2017,3,914,8,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4167",322123,2014,2017,3,846,20,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4168",334513,2014,2017,3,907,16,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4169",361061,2014,2017,3,910,9,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4170",353982,2014,2017,3,914,21,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4171",334513,2014,2017,3,914,11,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4172",321238,2007,2017,3,868,2,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"4173",336283,2007,2017,3,868,22,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"4174",371681,2013,2017,4,910,16,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"4175",354867,2015,2017,4,914,2,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4176",353982,2015,2017,4,910,12,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4177",345132,2007,2017,4,1103,26,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"4178",358407,2014,2017,4,910,18,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4179",336283,2014,2017,4,914,7,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4180",351327,1986,2017,4,1377,7,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"4181",370796,2013,2017,5,910,14,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"4182",366371,2013,2017,5,910,7,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"4183",369911,2015,2017,5,910,6,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4184",362831,2007,2017,5,1394,13,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"4185",344690,2014,2017,5,914,22,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4186",338938,2014,2017,5,914,22,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4187",327433,2014,2017,5,914,2,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4188",323008,2014,2017,5,910,2,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4189",323893,2014,2017,5,843,15,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4190",329203,2014,2017,5,846,23,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4191",331858,2014,2017,5,910,4,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4192",325663,2008,2017,5,914,25,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"4193",345132,1986,2017,5,1796,1,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"4194",356637,2015,2017,6,910,5,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4195",349557,2015,2017,6,910,2,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4196",331858,2014,2017,6,907,22,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4197",340707,2007,2017,6,1103,6,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"4198",346902,2014,2017,6,910,8,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4199",353097,2014,2017,6,914,28,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4200",354867,2014,2017,6,914,14,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4201",318584,2008,2017,6,914,9,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"4202",371681,2014,2017,6,914,12,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4203",323008,2014,2017,6,843,12,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4204",331858,2014,2017,6,846,16,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4205",338053,2014,2017,6,914,16,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4206",338053,2014,2017,6,914,25,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4207",353982,2014,2017,6,914,10,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4208",331858,2014,2017,6,843,12,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4209",360176,2014,2017,6,914,5,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4210",337168,2014,2017,6,907,23,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4211",334513,2014,2017,6,907,25,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4212",336283,2014,2017,6,914,10,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4213",366371,2014,2017,6,914,27,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4214",370796,2014,2017,6,914,20,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4215",362831,2014,2017,6,910,21,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4216",371681,2007,2017,6,1419,8,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"4217",371681,2014,2017,6,914,15,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4218",349557,2014,2017,6,914,21,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4219",336283,1993,2017,6,1761,12,"mixed","individual_heating","management_in_trust",523,536,"0~5min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17
"4220",362831,2014,2017,6,914,21,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4221",367256,2014,2017,6,910,19,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4222",333628,2014,2017,6,910,13,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4223",353097,2006,2017,6,1192,10,"terraced","individual_heating","management_in_trust",123,181,"5min~10min",3,3,11,"Myung-duk",3,1,1,1,2,0,4,3,3,1,4,8,11
"4224",358407,2009,2017,7,1160,4,"terraced","individual_heating","management_in_trust",25,203,"0~5min",1,2,5,"no_subway_nearby",2,1,0,0,2,1,2,1,1,1,5,6,5
"4225",362831,2013,2017,7,910,2,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"4226",327433,2006,2017,7,914,13,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"4227",324778,2006,2017,7,914,9,"terraced","individual_heating","management_in_trust",249,536,"0~5min",6,5,11,"Sin-nam",1,1,0,1,0,0,2,2,1,2,5,3,7
"4228",364159,2015,2017,7,910,1,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4229",325221,2014,2017,7,846,28,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4230",367256,2014,2017,7,910,13,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4231",321681,2014,2017,7,843,4,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4232",358407,2014,2017,7,910,21,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4233",365486,2014,2017,7,914,25,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4234",318584,2007,2017,7,914,6,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"4235",325221,2014,2017,7,843,22,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4236",360176,2014,2017,7,914,6,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4237",334513,2008,2017,7,914,17,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"4238",323008,2014,2017,7,843,15,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4239",367256,2014,2017,7,910,23,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4240",327433,2014,2017,7,907,4,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4241",365486,2014,2017,7,914,7,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4242",339823,1993,2017,7,1761,6,"mixed","individual_heating","management_in_trust",523,536,"0~5min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17
"4243",362831,2014,2017,7,914,16,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4244",351327,2014,2017,7,910,3,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4245",362831,2014,2017,7,914,9,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4246",327433,2008,2017,7,914,15,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"4247",362831,2014,2017,7,914,6,"terraced","individual_heating","management_in_trust",467,203,"0~5min",5,5,12,"Banwoldang",0,0,0,0,0,0,0,0,0,0,10,0,0
"4248",353982,1993,2017,7,1761,7,"mixed","individual_heating","management_in_trust",523,536,"0~5min",8,8,20,"Myung-duk",6,2,0,1,5,0,4,3,5,5,4,14,17
"4249",323008,2008,2017,7,914,4,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"4250",349557,2007,2017,7,1103,28,"terraced","individual_heating","management_in_trust",554,524,"0~5min",3,5,10,"Banwoldang",2,2,2,2,0,1,2,2,2,2,4,9,8
"4251",336283,1986,2017,7,1377,6,"terraced","central_heating","management_in_trust",713,0,"0~5min",7,8,27,"Kyungbuk_uni_hospital",5,1,1,0,1,1,3,1,1,1,4,9,6
"4252",320353,2007,2017,7,868,2,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"4253",336283,2007,2017,7,868,5,"terraced","individual_heating","management_in_trust",0,1270,"0~5min",7,14,16,"Kyungbuk_uni_hospital",3,1,2,1,0,2,3,3,2,2,10,9,10
"4254",330088,2015,2017,7,832,17,"terraced","individual_heating","management_in_trust",102,400,"0~5min",6,5,10,"Daegu",3,2,1,1,0,0,3,3,3,2,7,7,11
"4255",353982,2013,2017,8,907,5,"terraced","individual_heating","management_in_trust",8,930,"0~5min",7,6,14,"Kyungbuk_uni_hospital",5,1,1,1,0,1,4,2,2,3,7,9,11
"4256",339823,2006,2017,8,910,20,"terraced","individual_heating","management_in_trust",111,184,"5min~10min",3,3,0,"Kyungbuk_uni_hospital",2,1,1,1,1,0,3,2,2,2,5,6,9
"4257",321238,2015,2017,8,644,30,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4258",323008,2015,2017,8,644,33,"terraced","individual_heating","management_in_trust",175,1321,"5min~10min",13,8,24,"no_subway_nearby",1,1,2,1,0,1,2,1,1,1,10,6,5
"4259",346902,2008,2017,8,914,18,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
"4260",358407,2014,2017,8,910,4,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4261",371681,2014,2017,8,914,15,"terraced","individual_heating","management_in_trust",90,1174,"0~5min",10,7,20,"Myung-duk",7,1,0,1,5,0,4,3,5,5,9,14,17
"4262",349557,2008,2017,8,914,24,"terraced","individual_heating","management_in_trust",197,475,"5min~10min",6,6,14,"Sin-nam",3,1,1,1,0,1,2,3,2,2,8,7,9
